,latitude,longitude,temp,pressure,humidity,dew_point,uvi,clouds,wind_speed,wind_deg,wind_gust,price,probability
1225,50.7612,-2.8602,281.45,1017.0,75.0,278.25,0.07,63.0,8.28,399.0,9.06,308176.0,0
1226,50.4433,0.3318,284.08,1017.0,70.0,277.0,0.02,99.0,1.36,307.0,11.6,177900.0,0
1227,58.728,1.735,283.56,1015.0,67.0,280.6,0.03,74.0,9.83,292.0,16.13,1045708.0,0
1228,56.3163,-1.5531,280.92,1025.0,75.0,273.63,0.0,29.0,3.52,267.0,7.56,1007904.0,0
1229,58.5585,-6.5622,283.63,1026.0,92.0,274.84,0.05,54.0,11.85,301.0,14.78,697871.0,0
1230,57.2,-1.1722,282.67,1012.0,70.0,281.1,0.01,69.0,5.51,237.0,15.24,370606.0,0
1231,56.8082,-0.8282,283.95,1006.0,80.0,281.28,0.0,67.0,8.36,306.0,9.17,600594.0,0
1232,57.6697,-4.0544,283.56,1026.0,70.0,278.33,0.02,96.0,7.54,417.0,11.89,100000.0,0
1233,54.2242,0.978,284.09,1029.0,70.0,278.81,0.09,90.0,5.13,340.0,7.0,374313.0,0
1234,53.4381,-0.9499,284.76,1039.0,73.0,278.02,0.0,100.0,6.06,396.0,29.68,485397.0,0
1235,59.5356,-5.7896,278.57,1022.0,84.0,280.19,0.0,58.0,13.01,252.0,17.47,319380.0,0
1236,58.7765,0.0364,281.93,1012.0,79.0,278.26,0.04,76.0,9.04,357.0,15.55,722021.0,0
1237,58.6261,-2.2007,281.55,1022.0,85.0,274.39,0.0,100.0,10.06,263.0,12.97,420372.0,0
1238,52.1153,-5.7129,281.41,1025.0,64.0,274.28,0.0,62.0,11.84,389.0,18.08,180761.0,0
1239,54.4552,-4.5652,280.78,1010.0,78.0,276.23,0.04,100.0,2.34,321.0,20.31,100000.0,0
1240,55.151,-5.2122,285.28,1021.0,83.0,276.6,0.0,100.0,5.46,310.0,17.89,889863.0,0
1241,56.6804,-3.0177,282.01,1029.0,74.0,279.45,0.0,91.0,11.47,238.0,13.49,100000.0,0
1242,55.1961,-6.4047,283.75,1025.0,67.0,276.13,0.03,53.0,9.37,265.0,20.36,571792.0,0
1243,52.7808,0.2521,282.66,1028.0,68.0,279.08,0.0,60.0,10.05,277.0,15.22,953051.0,0
1244,57.1718,-6.4401,281.23,1028.0,75.0,274.79,0.09,78.0,8.59,355.0,12.75,131904.0,0
1245,53.4111,-1.7284,280.7,1013.0,77.0,275.03,0.0,74.0,2.93,270.0,9.36,405864.0,0
1246,55.8633,1.7693,285.87,1026.0,97.0,277.91,0.0,92.0,9.07,230.0,19.64,386315.0,0
1247,58.5415,-2.5662,283.62,1020.0,74.0,274.49,0.0,46.0,12.67,344.0,20.6,206393.0,0
1248,54.7771,-0.7273,282.5,1031.0,69.0,274.8,0.07,100.0,6.82,279.0,17.07,392920.0,0
1249,53.4727,-4.2325,281.13,993.0,81.0,273.04,0.05,82.0,7.05,304.0,22.35,131137.0,0
1250,55.8478,0.6831,282.63,1019.0,83.0,280.44,0.04,39.0,1.19,324.0,12.83,207778.0,0
1251,51.8782,-3.3887,281.94,1005.0,71.0,273.97,0.0,40.0,10.46,300.0,6.55,355733.0,0
1252,56.0761,-4.337,280.24,1014.0,63.0,272.13,0.0,100.0,2.16,319.0,13.42,106978.0,0
1253,55.3731,-5.5475,282.81,1011.0,53.0,276.21,0.04,90.0,14.8,317.0,21.2,512212.0,0
1254,51.1665,-7.0334,283.08,1011.0,86.0,281.58,0.04,65.0,15.78,233.0,15.26,209897.0,0
1255,52.1744,-3.5642,283.07,1019.0,77.0,280.48,0.0,92.0,4.63,233.0,22.44,355113.0,0
1256,56.1063,0.6572,280.59,1037.0,70.0,277.41,0.0,100.0,5.06,290.0,12.81,559419.0,0
1257,52.5955,-6.5257,282.05,1000.0,72.0,282.14,0.04,69.0,9.78,239.0,18.3,312952.0,0
1258,52.8219,-7.8258,281.16,1009.0,63.0,276.95,0.04,91.0,6.88,353.0,24.44,702944.0,0
1259,54.5892,-4.8884,281.91,1016.0,77.0,274.0,0.07,45.0,11.4,318.0,28.0,342059.0,0
1260,58.8837,-6.2897,279.49,1015.0,75.0,278.71,0.03,60.0,8.89,323.0,9.49,849471.0,0
1261,55.9617,-6.3751,282.46,1012.0,70.0,279.19,0.03,100.0,9.78,312.0,21.58,171411.0,0
1262,59.4126,-7.6815,282.35,1024.0,81.0,277.36,0.03,76.0,16.57,252.0,15.43,330068.0,0
1263,54.578,-6.0563,283.31,1024.0,76.0,278.27,0.01,44.0,4.32,333.0,23.71,283995.0,0
1264,56.7782,-1.0158,280.83,1012.0,100.0,279.41,0.07,92.0,10.56,336.0,16.29,304933.0,0
1265,51.9884,-0.2952,276.65,1033.0,80.0,275.18,0.0,41.0,15.66,264.0,10.5,430956.0,0
1266,52.3884,-3.1284,281.32,1032.0,73.0,278.93,0.03,63.0,6.14,270.0,19.34,100000.0,0
1267,55.3491,-0.6359,279.48,998.0,88.0,278.79,0.02,75.0,13.18,307.0,13.2,410033.0,0
1268,53.7664,-1.683,280.86,1034.0,72.0,279.36,0.0,66.0,6.05,309.0,20.48,142028.0,0
1269,52.2626,0.7331,284.26,1017.0,60.0,279.71,0.05,100.0,9.59,316.0,17.73,424390.0,0
1270,57.0318,-4.8605,281.16,1022.0,82.0,278.44,0.0,99.0,4.72,288.0,23.54,100000.0,0
1271,51.7854,-4.5973,283.25,1009.0,74.0,276.3,0.04,47.0,7.54,363.0,14.25,620602.0,0
1272,58.1775,-0.7169,279.33,1018.0,68.0,276.67,0.02,25.0,11.16,239.0,8.16,103507.0,0
1273,59.7493,-2.4644,283.23,1018.0,77.0,272.23,0.03,100.0,10.08,289.0,17.68,232824.0,0
1274,53.6633,-2.6935,282.79,1021.0,83.0,281.08,0.0,54.0,8.72,271.0,13.44,100000.0,0
1275,52.6857,-1.6054,285.62,1014.0,70.0,279.88,0.1,87.0,13.68,264.0,21.42,554907.0,0
1276,57.3096,-1.867,281.93,1023.0,78.0,278.11,0.07,98.0,13.66,292.0,18.24,395533.0,0
1277,54.8667,-7.6575,285.43,1028.0,85.0,279.13,0.0,51.0,5.7,254.0,4.54,100000.0,0
1278,52.5357,-2.9798,282.01,1011.0,77.0,277.04,0.03,100.0,12.24,275.0,11.68,429608.0,0
1279,56.0028,-0.6005,284.38,984.0,79.0,276.25,0.04,100.0,12.56,220.0,20.2,546566.0,0
1280,53.6294,-7.85,282.83,1012.0,86.0,277.94,0.0,64.0,11.05,204.0,21.41,368953.0,0
1281,57.8657,-7.4045,282.24,1027.0,70.0,284.05,0.02,65.0,5.98,275.0,6.98,179883.0,0
1282,57.3951,-5.8777,281.71,1014.0,76.0,281.6,0.09,38.0,4.13,331.0,13.35,483135.0,0
1283,53.7674,-2.7878,276.11,1002.0,81.0,271.63,0.0,61.0,7.97,311.0,12.48,783364.0,0
1284,58.6763,-5.8219,284.47,1030.0,75.0,275.4,0.05,80.0,10.39,283.0,19.06,1115644.0,0
1285,52.8085,-0.7556,285.85,1029.0,67.0,276.61,0.03,40.0,5.84,293.0,19.09,165699.0,0
1286,57.6339,1.2571,281.45,1003.0,72.0,277.35,0.03,100.0,7.81,228.0,20.74,103297.0,0
1287,58.406,-0.7558,286.29,1012.0,78.0,277.6,0.06,74.0,4.46,314.0,15.66,131746.0,0
1288,50.8654,-1.4432,283.37,1006.0,65.0,280.88,0.02,100.0,6.23,295.0,20.68,298364.0,0
1289,50.5324,-2.7881,283.61,1008.0,79.0,279.49,0.0,100.0,8.75,281.0,20.15,106284.0,0
1290,58.1865,-1.9718,286.71,1001.0,100.0,276.09,0.06,65.0,3.09,203.0,14.47,741149.0,0
1291,52.6742,0.8296,278.26,1036.0,93.0,281.57,0.06,100.0,10.05,175.0,11.55,437927.0,0
1292,55.2984,0.6497,280.16,1027.0,60.0,275.42,0.04,38.0,11.97,273.0,10.15,863996.0,0
1293,54.5022,-3.3152,280.72,1017.0,83.0,278.67,0.04,78.0,0.0,282.0,23.23,384210.0,0
1294,53.3308,-1.8393,281.21,1020.0,73.0,275.34,0.02,79.0,8.11,287.0,19.1,181711.0,0
1295,59.7025,-0.5083,284.25,1013.0,78.0,277.12,0.0,86.0,12.37,253.0,24.11,182910.0,0
1296,57.3904,-5.5674,283.23,1032.0,76.0,277.45,0.0,100.0,9.41,274.0,19.79,158048.0,0
1297,55.6829,-4.7227,282.08,996.0,85.0,278.7,0.03,85.0,2.52,279.0,9.57,100000.0,0
1298,51.0098,-6.3076,284.04,1015.0,77.0,278.59,0.01,100.0,9.93,256.0,15.54,100000.0,0
1299,53.7687,-2.3521,280.07,1022.0,68.0,281.61,0.03,99.0,7.12,273.0,18.55,210285.0,0
1300,55.8953,1.5923,285.79,1013.0,80.0,277.91,0.02,100.0,10.52,210.0,12.47,263922.0,0
1301,53.7381,1.2004,277.66,1027.0,60.0,274.74,0.0,95.0,5.4,204.0,14.42,463585.0,0
1302,57.309,-4.3726,282.54,1011.0,90.0,280.65,0.0,75.0,11.96,321.0,22.15,106628.0,0
1303,55.7138,-2.7403,282.04,1022.0,70.0,280.14,0.04,89.0,7.57,246.0,14.35,100000.0,0
1304,54.9233,1.1632,276.3,1029.0,67.0,277.55,0.0,42.0,7.53,277.0,21.46,377001.0,0
1305,56.4796,0.6852,283.47,1028.0,86.0,273.74,0.02,69.0,7.27,350.0,18.36,158218.0,0
1306,51.7545,-3.5243,283.39,1015.0,70.0,277.27,0.03,78.0,8.81,174.0,14.79,292160.0,0
1307,56.7812,-0.6539,279.05,1033.0,85.0,279.54,0.01,50.0,11.31,245.0,22.27,226704.0,0
1308,52.7724,-3.1815,281.07,1017.0,62.0,277.03,0.03,92.0,15.16,238.0,14.1,318260.0,0
1309,59.3696,-5.8628,280.32,1033.0,80.0,277.81,0.02,92.0,11.89,242.0,12.33,397513.0,0
1310,57.4962,-5.515,281.44,1016.0,78.0,275.48,0.0,28.0,12.4,273.0,14.06,885333.0,0
1311,57.3475,-5.2374,279.2,1016.0,84.0,278.68,0.05,89.0,11.23,233.0,17.47,249652.0,0
1312,50.4537,-3.173,281.23,1034.0,79.0,277.65,0.01,83.0,10.67,262.0,16.63,268113.0,0
1313,54.9914,-4.2655,281.96,1027.0,63.0,279.5,0.0,61.0,8.73,196.0,15.37,471661.0,0
1314,55.3064,-5.5677,286.54,1024.0,85.0,276.88,0.02,92.0,4.72,286.0,33.77,334179.0,0
1315,53.7195,-5.4986,282.06,1016.0,65.0,277.93,0.0,77.0,8.34,305.0,13.95,843502.0,0
1316,58.2856,-2.2721,285.65,1010.0,73.0,279.56,0.0,79.0,4.92,285.0,5.83,641146.0,0
1317,58.4095,1.3629,282.69,1003.0,67.0,279.82,0.01,67.0,6.76,300.0,25.08,498755.0,0
1318,58.0397,-1.386,286.25,1020.0,90.0,275.33,0.05,72.0,8.69,310.0,20.07,209183.0,0
1319,53.8526,-3.2649,280.08,1026.0,70.0,278.99,0.04,74.0,6.96,216.0,20.41,351943.0,0
1320,53.2105,-3.9832,280.77,1033.0,69.0,278.16,0.0,99.0,5.08,244.0,17.19,821513.0,0
1321,54.1314,-2.8194,277.47,1011.0,90.0,276.61,0.0,39.0,14.62,182.0,11.54,100000.0,0
1322,56.0038,0.4346,280.81,1023.0,65.0,283.63,0.0,85.0,12.8,230.0,16.7,191087.0,0
1323,59.5454,-6.0537,284.21,1008.0,74.0,282.24,0.05,47.0,11.08,255.0,20.4,266147.0,0
1324,59.0431,-2.4828,281.77,1034.0,93.0,276.26,0.03,91.0,8.63,258.0,22.93,552643.0,0
1325,52.1805,-3.0114,284.47,1018.0,93.0,281.27,0.04,100.0,8.47,283.0,8.43,608956.0,0
1326,53.8862,-7.3912,284.08,1006.0,71.0,281.25,0.0,79.0,9.22,212.0,12.44,473624.0,0
1327,54.8981,-7.7622,280.89,1040.0,81.0,281.96,0.0,86.0,8.13,297.0,13.36,171833.0,0
1328,51.7094,-2.635,284.78,1013.0,71.0,273.72,0.03,100.0,8.01,294.0,16.83,265816.0,0
1329,53.9394,-0.5005,279.24,1009.0,75.0,278.46,0.0,96.0,8.08,265.0,21.88,364555.0,0
1330,56.7957,-7.4539,280.75,1025.0,76.0,278.11,0.0,80.0,4.73,234.0,19.74,100000.0,0
1331,59.3286,-2.8087,278.8,994.0,90.0,279.61,0.03,56.0,8.54,248.0,11.8,100000.0,0
1332,56.9208,-1.2836,281.48,1004.0,76.0,277.34,0.01,100.0,11.72,325.0,12.53,558943.0,0
1333,52.8068,-2.0863,282.09,1009.0,67.0,273.34,0.0,62.0,12.57,340.0,13.12,544019.0,0
1334,56.1764,-0.5252,282.62,1017.0,77.0,278.0,0.0,61.0,14.07,256.0,24.67,419764.0,0
1335,54.9155,1.7129,282.1,1026.0,80.0,277.52,0.0,86.0,11.99,242.0,17.35,475559.0,0
1336,55.1482,-2.6945,282.13,1020.0,75.0,277.64,0.02,75.0,5.76,254.0,23.69,100000.0,0
1337,51.9933,1.0499,282.48,992.0,64.0,280.38,0.05,59.0,11.3,241.0,5.26,165700.0,0
1338,52.7938,-2.1503,284.17,1025.0,80.0,279.74,0.06,99.0,9.62,277.0,20.78,474036.0,0
1339,55.0048,-2.7705,277.63,1011.0,82.0,281.95,0.0,64.0,13.94,299.0,22.08,196013.0,0
1340,54.4348,0.3895,280.51,1014.0,64.0,280.25,0.0,86.0,10.68,321.0,12.91,627124.0,0
1341,58.1523,-7.3502,280.45,1006.0,93.0,275.64,0.04,81.0,6.61,179.0,18.72,375195.0,0
1342,51.745,-0.5059,285.35,1014.0,73.0,273.25,0.0,52.0,9.71,282.0,26.68,334068.0,0
1343,52.4235,1.9451,278.62,1022.0,73.0,275.19,0.06,83.0,11.18,314.0,13.79,642917.0,0
1344,57.3075,-2.0328,282.69,1023.0,63.0,280.32,0.01,100.0,6.0,221.0,16.3,100000.0,0
1345,50.8087,-4.4761,283.16,1011.0,63.0,274.89,0.0,100.0,15.83,255.0,17.78,112847.0,0
1346,57.4702,-5.7798,281.62,1017.0,81.0,280.77,0.01,66.0,4.99,349.0,15.59,634277.0,0
1347,52.2716,-5.3194,287.34,1028.0,75.0,283.36,0.0,67.0,8.29,284.0,10.09,526385.0,0
1348,57.6737,-6.9596,286.02,1029.0,76.0,276.25,0.01,89.0,12.88,336.0,15.78,584269.0,0
1349,51.1771,-4.0437,282.73,1018.0,69.0,279.12,0.0,89.0,2.53,268.0,19.88,286860.0,0
1350,54.7656,-3.368,285.64,1001.0,75.0,273.48,0.04,75.0,14.92,208.0,14.09,1024110.0,0
1351,56.8764,-0.8668,281.32,1016.0,92.0,279.03,0.01,38.0,12.01,254.0,12.87,100000.0,0
1352,53.4468,-3.1722,280.99,1044.0,88.0,278.56,0.0,70.0,6.6,323.0,17.53,139985.0,0
1353,53.053,-5.8605,284.45,1019.0,74.0,281.96,0.0,100.0,5.58,259.0,19.89,419379.0,0
1354,55.8019,-4.6003,280.19,1020.0,84.0,282.65,0.02,52.0,6.85,294.0,16.7,100000.0,0
1355,50.6834,-6.5958,283.52,1029.0,70.0,279.41,0.0,61.0,1.72,283.0,17.51,781956.0,0
1356,56.7123,-5.2237,280.89,1003.0,93.0,281.77,0.0,100.0,10.54,277.0,17.22,136915.0,0
1357,50.1357,-6.9202,280.6,1025.0,72.0,277.79,0.0,48.0,10.11,330.0,17.78,100000.0,0
1358,52.6705,-0.2787,281.88,1025.0,76.0,276.88,0.06,87.0,5.59,252.0,18.01,100000.0,0
1359,53.5938,-2.5291,287.84,1009.0,77.0,275.86,0.0,95.0,6.91,255.0,21.65,428038.0,0
1360,50.2837,-5.9307,279.85,1027.0,79.0,279.48,0.02,27.0,14.54,315.0,25.6,389637.0,0
1361,52.851,-4.7219,279.66,1019.0,73.0,282.92,0.0,98.0,4.52,298.0,25.7,792271.0,0
1362,55.0364,-4.7328,278.1,1027.0,64.0,278.46,0.0,85.0,7.52,350.0,18.22,104199.0,0
1363,53.768,-6.6311,284.69,1012.0,67.0,278.32,0.06,51.0,4.21,308.0,24.49,100000.0,0
1364,51.2076,-5.4613,279.91,1024.0,73.0,279.9,0.04,82.0,8.27,284.0,12.67,593230.0,0
1365,56.5327,-6.0388,283.05,1024.0,93.0,278.3,0.1,74.0,10.15,188.0,11.88,100000.0,0
1366,55.8794,-1.9085,280.92,996.0,77.0,276.62,0.03,61.0,8.01,278.0,12.13,100000.0,0
1367,56.481,0.9797,284.0,1006.0,79.0,277.09,0.0,100.0,12.1,177.0,16.97,100000.0,0
1368,50.3998,-3.7784,281.59,1009.0,65.0,281.52,0.05,47.0,4.63,313.0,24.06,314555.0,0
1369,59.5591,-5.5674,281.34,1018.0,71.0,280.84,0.01,96.0,14.8,344.0,10.56,474208.0,0
1370,56.5766,-7.4491,279.98,1009.0,87.0,281.51,0.0,100.0,8.37,236.0,24.7,368879.0,0
1371,56.1432,-0.7895,282.7,1023.0,75.0,274.48,0.0,52.0,7.54,348.0,29.18,100000.0,0
1372,54.1743,-1.5205,281.91,1021.0,81.0,279.75,0.0,82.0,11.84,190.0,10.81,255585.0,0
1373,52.6675,-0.3391,280.04,1013.0,72.0,276.56,0.01,34.0,8.25,315.0,20.5,720964.0,0
1374,59.0986,-1.724,280.92,1013.0,75.0,277.25,0.04,75.0,15.9,268.0,20.03,515546.0,0
1375,57.0071,-4.0297,283.35,1017.0,76.0,281.96,0.02,58.0,0.0,216.0,21.39,320221.0,0
1376,53.2259,1.5888,282.04,1015.0,74.0,281.66,0.0,92.0,5.44,206.0,13.42,170935.0,0
1377,57.8371,-5.9816,282.82,1018.0,87.0,275.83,0.05,76.0,10.16,362.0,16.96,100000.0,0
1378,57.433,-2.2169,278.08,1029.0,62.0,276.43,0.0,76.0,9.78,316.0,15.45,263593.0,0
1379,55.6051,-3.1651,283.13,1030.0,60.0,276.95,0.0,61.0,15.3,264.0,15.79,468824.0,0
1380,51.5228,-4.9704,280.2,1025.0,89.0,275.78,0.09,75.0,7.77,265.0,10.42,196503.0,0
1381,56.1441,-1.0857,280.98,997.0,67.0,281.09,0.0,67.0,9.25,222.0,19.07,474836.0,0
1382,55.3114,-0.9055,282.29,1016.0,73.0,276.83,0.02,82.0,11.27,272.0,12.05,479688.0,0
1383,58.7898,-1.2259,279.81,1017.0,92.0,276.48,0.02,81.0,10.18,356.0,21.64,463123.0,0
1384,52.9526,-0.0388,281.83,1036.0,81.0,273.04,0.09,70.0,10.54,348.0,19.76,108043.0,0
1385,57.6488,-6.3789,278.22,997.0,86.0,276.16,0.04,81.0,13.01,348.0,23.53,133712.0,0
1386,55.7975,-0.5661,283.15,1034.0,74.0,277.34,0.06,100.0,5.8,269.0,18.41,402601.0,0
1387,53.6245,-4.8808,279.32,1025.0,82.0,276.16,0.03,61.0,6.48,233.0,18.66,594347.0,0
1388,54.9709,-2.6891,282.93,1028.0,82.0,280.09,0.01,100.0,10.68,190.0,10.86,418459.0,0
1389,55.7705,-0.2243,282.44,1037.0,67.0,276.42,0.0,100.0,11.27,338.0,13.95,672353.0,0
1390,52.0046,-2.5403,279.43,1030.0,87.0,282.29,0.02,89.0,11.19,282.0,12.97,100000.0,0
1391,52.4242,-7.6959,278.11,1026.0,75.0,276.3,0.05,68.0,15.59,370.0,19.98,100000.0,0
1392,55.589,-2.245,281.43,1009.0,73.0,276.48,0.04,37.0,10.84,195.0,19.41,306345.0,0
1393,53.1607,-3.1592,285.21,1004.0,78.0,276.62,0.01,74.0,6.6,253.0,25.25,399438.0,0
1394,54.9786,-7.5754,283.41,1032.0,50.0,279.21,0.0,55.0,0.0,304.0,17.86,785080.0,0
1395,59.9276,1.566,282.73,1014.0,100.0,279.18,0.05,97.0,4.49,334.0,15.73,265680.0,0
1396,59.8876,-2.8769,284.82,1020.0,83.0,280.27,0.07,78.0,5.01,286.0,11.46,386260.0,0
1397,56.4,-2.2123,282.12,996.0,82.0,277.48,0.0,83.0,8.1,260.0,17.01,265798.0,0
1398,50.7409,-1.9225,282.25,1013.0,88.0,280.46,0.01,100.0,5.2,196.0,20.05,390666.0,0
1399,52.1366,-1.33,281.72,999.0,76.0,274.48,0.05,67.0,9.1,295.0,17.89,845196.0,0
1400,56.7118,1.8211,284.75,1010.0,64.0,278.72,0.0,96.0,16.1,302.0,20.39,100000.0,0
1401,54.1929,-0.2717,283.52,1031.0,85.0,279.66,0.04,100.0,9.36,210.0,10.08,100000.0,0
1402,52.5287,-1.9378,276.19,1010.0,87.0,277.43,0.0,44.0,10.69,305.0,24.08,354460.0,0
1403,57.4735,-5.9617,286.79,1016.0,78.0,285.5,0.0,50.0,4.57,203.0,21.07,867694.0,0
1404,57.0359,-6.1848,286.68,1019.0,79.0,275.51,0.0,79.0,16.68,201.0,23.26,856353.0,0
1405,57.707,1.4267,281.42,1033.0,67.0,273.96,0.02,40.0,12.72,331.0,14.71,772162.0,0
1406,51.2817,-4.4047,283.07,1021.0,82.0,279.08,0.0,79.0,7.34,225.0,9.6,600466.0,0
1407,55.2138,-4.62,284.22,1007.0,88.0,278.73,0.04,62.0,13.25,410.0,14.46,100000.0,0
1408,51.8119,-4.4627,283.99,984.0,88.0,276.41,0.1,73.0,20.42,294.0,19.49,375920.0,0
1409,58.6292,-5.3684,284.05,1000.0,54.0,279.12,0.04,85.0,13.59,251.0,7.45,382687.0,0
1410,50.7912,-3.8001,280.39,1024.0,72.0,277.61,0.0,75.0,9.36,261.0,20.86,679425.0,0
1411,54.0419,-1.9797,280.22,1024.0,79.0,275.36,0.0,65.0,10.15,323.0,20.25,158683.0,0
1412,55.5515,1.1926,284.68,1013.0,88.0,279.46,0.01,54.0,10.53,253.0,16.24,100000.0,0
1413,53.146,1.8726,280.98,1031.0,94.0,276.69,0.05,74.0,14.11,273.0,17.84,420500.0,0
1414,56.636,-5.2154,279.77,1036.0,76.0,279.62,0.0,67.0,6.19,275.0,10.14,370992.0,0
1415,58.4121,-1.471,280.54,1022.0,72.0,278.26,0.04,75.0,13.31,251.0,21.61,623796.0,0
1416,58.8233,-0.7206,284.01,1010.0,81.0,276.73,0.01,65.0,9.37,316.0,11.22,332906.0,0
1417,59.8404,1.9721,279.5,1023.0,74.0,282.39,0.06,58.0,6.74,328.0,12.66,279036.0,0
1418,53.9508,-1.3633,282.48,1020.0,80.0,277.54,0.0,65.0,13.07,264.0,19.55,100000.0,0
1419,54.6681,1.9486,281.39,1005.0,80.0,278.2,0.0,100.0,8.44,341.0,9.35,183041.0,0
1420,57.6826,-4.3796,281.66,1007.0,99.0,284.27,0.0,89.0,8.33,293.0,16.01,327764.0,0
1421,59.1946,-2.5014,284.59,1003.0,94.0,278.41,0.02,93.0,9.3,339.0,9.32,361273.0,0
1422,53.5029,-3.2529,279.73,1032.0,70.0,280.07,0.04,52.0,8.46,301.0,17.25,737731.0,0
1423,59.8701,-0.2372,276.88,1021.0,66.0,277.21,0.0,79.0,9.89,255.0,10.29,100000.0,0
1424,55.7343,1.7703,278.31,1015.0,62.0,279.31,0.03,97.0,11.22,189.0,12.47,100000.0,0
1425,54.1095,-2.0288,281.34,1016.0,84.0,280.2,0.01,100.0,9.06,303.0,13.08,147817.0,0
1426,54.429,-5.2299,285.25,1022.0,71.0,280.29,0.0,100.0,7.04,288.0,20.73,225932.0,0
1427,51.5995,-7.6213,283.63,1012.0,86.0,273.36,0.01,59.0,7.79,336.0,21.23,211070.0,0
1428,58.8645,-4.7676,277.98,1020.0,76.0,273.55,0.06,97.0,15.07,340.0,13.25,100000.0,0
1429,59.1124,-6.2578,282.75,1047.0,77.0,276.29,0.08,100.0,12.83,260.0,12.4,374490.0,0
1430,57.3359,-0.2358,280.32,1016.0,67.0,276.48,0.01,78.0,10.21,345.0,13.19,185230.0,0
1431,50.3022,1.4215,279.48,1006.0,60.0,282.04,0.0,48.0,6.07,185.0,14.38,388810.0,0
1432,55.0594,0.1741,284.21,1002.0,90.0,278.14,0.06,100.0,8.6,313.0,15.16,607307.0,0
1433,59.5866,1.4499,283.02,1005.0,73.0,276.84,0.0,85.0,7.95,334.0,19.44,162117.0,0
1434,58.7071,-3.3374,281.74,1013.0,63.0,278.16,0.03,94.0,8.27,310.0,17.13,188875.0,0
1435,59.3101,-5.4448,278.59,1005.0,72.0,276.62,0.05,64.0,2.64,353.0,12.0,412759.0,0
1436,54.1949,-4.7688,281.83,1022.0,75.0,277.94,0.0,45.0,7.81,253.0,13.5,446554.0,0
1437,56.4175,-1.6747,279.02,1019.0,72.0,279.08,0.0,100.0,11.85,249.0,10.11,159232.0,0
1438,58.378,1.8669,283.53,1001.0,95.0,278.51,0.04,47.0,12.6,319.0,20.0,187070.0,0
1439,57.7706,-3.4241,282.19,1009.0,89.0,273.83,0.06,54.0,6.35,251.0,15.12,437338.0,0
1440,53.1402,-5.1109,282.64,1018.0,70.0,275.48,0.0,56.0,9.51,175.0,17.22,100000.0,0
1441,55.1954,1.3302,279.85,1014.0,82.0,281.47,0.0,61.0,11.02,270.0,5.43,100000.0,0
1442,58.4364,-4.8388,281.48,1024.0,80.0,272.69,0.0,93.0,13.65,288.0,11.9,164026.0,0
1443,57.0626,-2.0833,285.11,1009.0,93.0,274.46,0.03,79.0,13.17,428.0,15.69,450277.0,0
1444,58.9136,-4.117,280.53,1040.0,83.0,277.46,0.0,83.0,6.1,344.0,16.72,982595.0,0
1445,55.7857,-4.4674,282.47,1021.0,81.0,276.65,0.02,93.0,12.58,230.0,18.81,485328.0,0
1446,58.1897,-5.7053,283.42,1013.0,76.0,278.93,0.05,80.0,10.21,292.0,10.85,418505.0,0
1447,57.0207,-7.3162,280.91,1003.0,55.0,282.8,0.0,42.0,9.15,327.0,17.54,741455.0,0
1448,51.4057,-3.9107,286.72,1003.0,89.0,279.03,0.1,39.0,5.45,213.0,9.55,100000.0,0
1449,51.3658,-3.4579,283.66,1023.0,78.0,281.27,0.04,46.0,8.81,363.0,0.0,385826.0,0
1450,57.8503,-1.0684,281.94,1019.0,75.0,279.58,0.03,41.0,6.14,299.0,25.04,887239.0,0
1451,50.9539,-6.6014,284.59,1031.0,68.0,273.41,0.02,100.0,4.42,307.0,22.28,100000.0,0
1452,53.714,-4.7629,286.49,1004.0,93.0,276.48,0.0,79.0,8.65,306.0,12.97,584667.0,0
1453,50.9763,-6.1525,281.82,1012.0,69.0,281.54,0.08,95.0,8.0,295.0,21.55,473657.0,0
1454,52.0655,-6.4631,285.91,1012.0,71.0,282.79,0.04,68.0,4.56,304.0,19.99,313670.0,0
1455,52.8983,-3.7169,278.32,997.0,60.0,275.95,0.0,100.0,11.28,297.0,19.03,369882.0,0
1456,56.3458,-4.1578,276.06,1008.0,73.0,278.11,0.08,70.0,10.31,221.0,19.38,573208.0,0
1457,52.5548,-2.8561,278.07,1027.0,86.0,275.55,0.01,78.0,3.43,240.0,7.06,244123.0,0
1458,58.1383,-7.9287,281.05,1030.0,72.0,278.25,0.01,93.0,3.97,345.0,21.58,322922.0,0
1459,54.5447,-1.8724,284.22,1031.0,78.0,273.43,0.0,83.0,6.65,216.0,22.58,345994.0,0
1460,54.4964,-0.1707,283.95,1015.0,85.0,276.05,0.07,90.0,9.25,242.0,30.36,653792.0,0
1461,55.0992,-3.9248,283.18,1015.0,75.0,276.23,0.0,73.0,5.84,256.0,17.66,692423.0,0
1462,59.4247,-4.3521,285.41,1025.0,89.0,277.03,0.0,43.0,5.25,197.0,19.06,708761.0,0
1463,58.9837,-7.2407,279.21,1012.0,76.0,279.01,0.01,92.0,10.04,290.0,7.23,1139738.0,0
1464,54.9676,-6.6191,280.75,998.0,69.0,275.28,0.07,74.0,14.24,324.0,7.14,100000.0,0
1465,56.7904,-4.0838,282.04,1025.0,80.0,274.57,0.02,63.0,8.88,335.0,16.82,269601.0,0
